address,pool_id,shares_inflated,shares_inflated_locked,tokens_stolen,tokens_owed
osmo1k9vuexdgj3cyzwp49y3yqeapsr4ga3mgldys7v,1,0,1965612085505518,,
osmo1k9wvqu907e4yswcnrral58xjsf9w7vv2gktnge,1,0,752217936610671,,
osmo1kcffjf3y5p65qv9yt9j7pn0e7v3h43kcxhaky4,1,0,184389029669865017664,,
osmo1kd8jmvgr38v88se9tv3845z4s0xrx53p5vmr0l,1,,,,"157ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1231uosmo"
osmo1kewa6ez9dscmn7v8d92twa2xatnjqwyqg8mxvv,1,0,24816009045903264,,
osmo1khapknlvmld28rgxh4d50cscc3ecv2fp0drw3v,1,0,89736797682967542791,,
osmo1kl8gxthgqxacgmzqd8dtunfdpm72hznqqjr6dx,1,0,4658944147129,,
osmo1kwwm2zln6z8lv30szcya5f9wnrdu6lamuhuq4c,1,0,184957908519965293533,,
osmo1kyqydg0tmq9ll9yya9vmncyl623mkgx4jq52v0,1,0,1393321950416,,
osmo1l2jph2tk82ma799cv2veakx9wsy0rlxgrygn8t,1,0,81326840864285884179,,
osmo1l4zazvpdm6uplllq9vangmkj2ttkhlmx90rhqv,1,0,36519283353369443997,,
osmo1l75hp5tdhytl58fmr95g2xfvzxu22uwnm3j7ht,1,0,62352938943254,,
osmo1l9ts6a4ynv53ta0np3ml73ujle0pl0m03ferhc,1,0,102684502018968,,
osmo1lc9r0x0my0h45wxuycedtu5lqkl0s84x2xwnlt,1,0,3819968365993406,,
osmo1lfz9pq3yrtfwswp8dq0ztxyltscftkqrftpd22,1,27012542689025,,,
osmo1lhxpf027r3cje4aa5zc3c29synvj2ldyllxf6s,1,0,,,
osmo1lk8shnyphvqd0un4muj54cc97lhq7ptnvj476p,1,0,188175357352,,
osmo1lkywnyhntew8u6vhf6rx9q6p7pea5es30f2plv,1,0,3915499386501203903,,
osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,1,0,18637892529602315,,
osmo1lr96tt6u0jmvfvladzq0dd808wmkqt88pg36dh,1,0,206260627826181740389,,
osmo1lwzjlufdna8y83wv2jrqs057g933pzxx5s0vjn,1,0,1286375560112331,,
osmo1ly4zv2gsxvax5mlj2lhssqytn7s05xdal457h6,1,0,27224054044008987,,
osmo1lytkaq224pneqhqj5em70tkldrz76st8grxa5j,1,,,,"3553ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,27638uosmo"
osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,1,0,14100739533193681776,,
osmo1m2kharyxj2elsy4uw6k32nzhrqxe366ghwzn2x,1,0,4900938985376233,,
osmo1m68we66zr8vepum08rdg32ggkgh9a3p4w7szkx,1,0,318546729084714,,
osmo1m7t4npsuu6jvt0hndpkkz5d8pckus59tf4jm5c,1,0,299992036016338830061,,
osmo1mj4c3whfpphcsw0m2vu6g9r0d6pgv8cfwgrejv,1,0,228127799020570051390,,
osmo1mj64cp8hqy94gkl4du6vltl4d5e2vl9ueutauc,1,0,203152890656638519974,,
osmo1mjcdjwnesd27ux3gh25u5ykmlfu09294y0qnx0,1,0,1158412827137651139,,
osmo1mlc0pc0xlpmx7dt9damcpvlxhyjcs6wuumdv04,1,0,16010761402118,,
osmo1mmys3azcw9decct8e38w26zv9vz9q9u2e3dzrd,1,0,5521907570204704774,,
osmo1mnufmmgrvc6tpfe6ayr679xnmhkewcsgdjqmgn,1,0,2648029602742718493,,
osmo1mxquqp8anmjnj6e5n87fuam2cskfpwqdmla9p6,1,0,2215745956367772974,,
osmo1n2gwr7w3hrnl9wznypspyj93er6vs86e9fg7uj,1,0,84392101142,,
osmo1nefqzz9plple4dvecc4pv5x8sy5zfu9xrzn46s,1,0,216450267978724629,,
osmo1nmlt2tkcsp46m305euparp8z04w3cz2kscejvd,1,,,,"155ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1219uosmo"
osmo1nmx5v9uxl29pl73m9skarqp68q7r73zycx5jlu,1,0,19944135476417,,
osmo1ntjsvpempcfwk9n6p3wmgaylprey39advshd2j,1,0,92332438046002137082,,
osmo1p3mw08u8avzc3plq000thuwk4fv6j360xhufvs,1,0,18410797435067,,
osmo1p4kx0cfsj3qxaje65fghn058pkquplhtpnvkuw,1,0,3213968491519946241,,
osmo1p4tfy2vf8y5vd85g9e82936tkh9l3h8h4cdxzu,1,0,1742093451703840962106,,
osmo1p5peev2a7t0c4gkjqv6tvms2mpq9vvfh5vqvzl,1,0,6627437092092525,,
osmo1p7lxtuwq0plydqdu77e2dkwnh9wsr5gnwsv2qu,1,0,40374245383749267677,,
osmo1pdywjtlhpxrw8lalwz0g6as3zudzj56a2mrdx4,1,0,768698526981143069,,
osmo1pew5c6mwplw35z9jpy6uyzv6ez94074c5k8snl,1,0,19996411656944257010,,
osmo1pf56uwjsg6zh6jl8sahkt53385crwpyv525wja,1,0,1666834858086553899,,
osmo1pfpk6rsgc0x7g8q7y0yre86ej2enr8rhv3p8dq,1,0,671072457724075145,3119uosmo,
osmo1pg98jpjnzwx8wcu0k4xqyvtj82u3g4jhskptql,1,0,1200213138885879,,
osmo1ph7gwddzsmcvlv5nn6fn9qpg3q7vewldtxz6jr,1,0,78835788803172933727,,
osmo1pluvppw3973qkk5rt8w0mmdsqx03hy6xl84etm,1,,,,"1120ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,8782uosmo"
osmo1pm0zrc59qlnr7me7lk3hqkx8v22z7mx37rtqzk,1,0,2110347701161587866,,
osmo1pm20hdsf455uuxkqsyml8x630lte7jhew4uvct,1,0,923077911905671,,
osmo1pnts64ltkmgkmstx85vzk7m6fjgx9j46t4sy67,1,0,5859878687862102072,,
osmo1ptvece0q9jgzc9gwthm4mz8e9nlvua95wrcj2h,1,0,9648909822732,,
osmo1pxaldmfl60zjlp9naw7g64y3te79gf6n3msw4e,1,0,1712210143879030,,
osmo1pxnmvwh2eg2gkzatdfnxdl37wjzzr4xy2j35hj,1,0,354021396342624,,
osmo1q02xlmlkce0qvfghffpwp8ew5y2hczu82q4uwt,1,0,7889095629703301625,,
osmo1q0x6hfuknmgsmv3vv3tu60v8ph054qmynydc3y,1,,,,"10289ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,80578uosmo"
osmo1q3q6f93k9qra4dg3z5vq7jrukrq7u7asa2hyht,1,0,3650254212480,,
osmo1q5j8am95lgsvp02kjl36j0wufhktxtup2g29tm,1,0,126676819977935898295,,
osmo1q6vnjhcm5mj4vhdmvpmcr9ugvvzrqlc5v5qyjn,1,0,377076805390371628,,
osmo1qh8gkh9wtya9xlsvcwmtapf0nfz2zdjfspq6vt,1,0,112617998459673,,
osmo1qkzqdx4l2r6gf0nmw3n0jmv2dust2kc4rn8nt2,1,0,25937534369343623648,,
osmo1qmpmmlpzj7pev8fqr70hzrkzhzvtl2lh5zqq63,1,17155743735161510,,,
osmo1qn5u0j0wf2tpxqzs38vdz7qe535am3cgju6ra3,1,0,3753744878651869698,,
osmo1qncmeheqhsj44r7jre5a3apc2e7s374nr5nq8k,1,0,1461303215571449,,
osmo1qnfppzd4hjvyge0h740ftwvugjkakwaf4062hn,1,0,1157126406474935,,
osmo1qnnszl4rj303prcfvg5m5w0tzz2wvdla394uqk,1,0,76529364901443007875,,
osmo1qsncjkcxwrw5esrtfddh80jay4n3juvlljse5x,1,0,77515511659401375800,,
osmo1qwpjtpy3qsa7a36wype93dvtxf85jsxgqjjdh9,1,0,1260874309218357,,
osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,1,,,,"128ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1002uosmo"
osmo1qz96xzx2ayzrafkx59rcnufavtnenhvzmpp5c6,1,0,510186383893157748,,
osmo1r0h2c2qyrzdlnl9pda4w92gfz0zs5hmv5v62y7,1,0,65247545150023858068,,
osmo1r26nz9nvyxuqsjjhzcaa8f00cgu0fcwtq7y6e5,1,0,1807601611325,,
osmo1r69unxe63naxxczsd3yus7rf0j4fasnztea2yw,1,0,66913230139836,,
osmo1r8evrfy53c2fyq8sm33rqjms6yrc2d694phhc0,1,0,4222870139688790952,,
osmo1rg7xdsvszrh4nqpd7vs9hs2x9cs2xgq89rmerv,1,0,74340690707049,,
osmo1rhjaqmswawrja7qmsane32jxm65nezn6p87gk0,1,0,14694325698185,,
osmo1rjf699kz55upwy8ggkgnl8r9rv3epavzx4qtlf,1,0,244349622243666,,
osmo1rjn0rnxjhd7hvacvwk8gu65sgwfnph7sl28ptv,1,,,,"19672ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,153654uosmo"
osmo1rkt3hj492qdnp5m6w9l6vscxpnhey0ml7xwnnv,1,0,714511409257309539904,,
osmo1rncc9x794q6le56vryjtljnvjl2recn3w2htdp,1,,,,"14ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,108uosmo"
osmo1rncs8nl5hn5dxsclqapugt07saapxst8uspg56,1,,,,"157ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1236uosmo"
osmo1rq2yhpmdet4ptmkczv0vmmv80guzm3u4qjkv0u,1,0,74117373877880606809,,
osmo1rrrlpgf7fnlcs2ehh6dyesgs5v6pxdur3ycm3n,1,0,7609264547974510,,
osmo1rtxchqp22szfx205mhwx0g96zf4edqmsd2hk2n,1,0,7609872039239,,
osmo1s2e9ttddgdugdhwpk62nf5w7yjxycr75drg9xz,1,0,127580432339013,,
osmo1s4gurtft9t2jelz0n3l8au7l9j30x6xde8lvf3,1,0,5154208702557932651,,
osmo1s6dvcnj3res4xp3qftvuf5xcmdk0m50rrxq0kv,1,0,13832779130164319,,
osmo1s94x2ppjlchahtrsl24eas2emq0u7zcc8wr7lr,1,,,,"3ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,25uosmo"
osmo1s9destfexk24cj95hqrs7fa6rxsc02hu5fclmp,1,0,161316227327905890567,,
osmo1s9hy64xrrghuvpa8vl5kd0m3vuc0lw0jqypse2,1,0,846438122775750571,,
osmo1s9mcll2xh2k8rfsrqv37mtzedx6e4qtgqg42ef,1,0,34475480678182616633,,
osmo1sj4cvxylw858myduumtvfdxnqvgq6xu7cfl8zg,1,0,4257412460860,,
osmo1sm8peyeg0cj6wr8w0wl305k6w5yz2mj3p3zppt,1,,,,"212ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1662uosmo"
osmo1sma37lmel9sx9wvarpvdlx9999q6ddgt8k78hh,1,0,59439118755108,,
osmo1smy8dry9p9tsaf6gn5ewudl9kfj7zjezx34dmx,1,0,10194220345312509351,,
osmo1spwkyf2uvem5vezksjtr2pqpc9kaln9mku58ul,1,1327683962020989,,,
osmo1sqm0rm2w52lg07g0v9kynt6zqqghlfvuddene9,1,0,73872278654316856888,,
osmo1sztncr6cfrpkyz4wt3yzemek4p3ncypdtacy7e,1,0,13832633807201,,
osmo1t25vvc3zdgu4u863a3rlaxjd9sw6nu0t9enx73,1,0,187234852550415689119,,
osmo1t4etz7yktnexalgmt6jr0g93rdfltvfmm6prl9,1,36810243030940480020,,,
osmo1t4p2cm5pxy0d7cjvlktxtgmntf8wyfu3sfyp5v,1,,,,"5ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,32uosmo"
osmo1t5d7cje9jlg46mkeplgu3lt4fxq8u4mtyehqz4,1,,,,"19ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,142uosmo"
osmo1t9dgymsxux9266fcmswlj288lh4u4hcq0xwqga,1,0,29439625702969765737,,
osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,0,,"60260782ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,507665874uosmo",
osmo1tmvhxvmcu3krv9rsegl9q8rfehu7reem97dqah,1,0,6835055810493456958,,
osmo1tqyfpttjydt4lf4qnvwtd6wzfv5zq40s4mtghn,1,0,53988033650759435,,
osmo1tt924uz4d779jssenp2v3lxecqsya54pxrr8zd,1,0,9732970236081702290,,
osmo1tvcwgdcm7jez2wryfcrdndetpkd5fvuz8x77ea,1,0,53526872626668,,
osmo1twyvhacjgfhfenhr3e4n7s3qj93k5h4adal00x,1,0,121886490084420418909,,
osmo1u0dvm4c8scegn4v09qgt6s4sgtqhxytax8tdx2,1,0,1828023355085756414,,
osmo1u0nalwdlqc3ckg2u39xd2kpaq7wewurnx65sxf,1,0,553101591483698578881,,
osmo1u5m59uvat5wakk9w3d5fgrnxryfkn6krm4qsx5,1,0,91721203057396689834,,
osmo1uandpfn8av3mg2lyqms2xtkwaffmggtsvzzk9y,1,0,29542477507097456973,,
osmo1uc2zhgrx644urp682kxeucqrsczka23pa03zp4,1,0,247945454014964454091,,
osmo1udyz7jnk45r03tmdlss5dvdwu58fpsgpet9gnk,1,0,6777309202826808,,
osmo1ufvxkljcsy9u38vjj06j2x0fxy962xwxgmdfa0,1,0,508636439848996412,,
osmo1ugg4nh0vgmqwvkvkjaw745hh70j5aae6y7m6ux,1,0,,"1147733ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,9086788uosmo",
osmo1ugy63q7y3tcm5ct8q0g72x4hdctpxmyyqcyk2f,1,0,26788929474149,,
osmo1uk3ppjhrvfr4awfhms5s6lkkdacu0e0rjgj8u5,1,0,3056156193188930237,,
osmo1ukzf8rns9htzxar38qdtul4e5nzmddf9tcpz5d,1,0,540900727368872375,,
osmo1upuwh0pdqgr6ravrl5xcg7agl0qm35ja0kw82s,1,0,584737143962947973,,
osmo1uqvlw5na8z6ey2sw9shjztdeuq2c0xnpnuzv39,1,0,10041632781450,,
osmo1uvnk984yhpw48jfu5srvsrqdt03kkvlcjqx8x5,1,0,166286020927792,,
osmo1uvxs9q40jl72q9p3jsx53zh65uksxtm6hw6xjh,1,,,,"265ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2079uosmo"
osmo1uwwmqtvcel675fsfmr8rp4qz46q6k4zr6lar0l,1,0,25210483739283999328,,
osmo1v08k9f34uun46qeddmaxh5ssk8lz0jnvzuz0pe,1,0,936659222331379,,
osmo1v0yq88sp566yttp56v7la2f4xtg99evtg27ede,1,0,149047344129417,,
osmo1v5gwad9wxv6vpvj4048x9r6awgmakw2ch4jx50,1,,,,"5280ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,41492uosmo"
osmo1vesuj4a0f7zfyngnq9pqjqta3gy9r5j45yz5rs,1,,,,"3544ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,27718uosmo"
osmo1veyqjqz733wffjwpkarpaev7kqsu429rlsudr4,1,0,4636462431877040,,
osmo1vfga73yc98melxja48z6l6me9y8plcf2glf7qp,1,0,43634172832605,,
osmo1vfmenxp3r2kfg4fn4cgr56g7jtws2pzjnypjsd,1,0,100709764736055,,
osmo1vhqkcanxsk2g23gvhw9dsne83xjc0qm2m06yqu,1,0,706500717626,,
osmo1vj06gt7dhevlzxfg9ucnztsyehh6mvxnsk9229,1,,,,"1156ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,9054uosmo"
osmo1vlr2yw4uqqgexsa23384k7utckyj40uzpn94wl,1,0,236289741033714,,
osmo1vp6q6kp787g7gmsnf4jxm89nzcs3t7vxf70rr2,1,0,1453407853850263857,,
osmo1vtmpjl927zgwa8ht6mt75zsfyx75xdqpcu4atn,1,0,1108487209230434290,,
osmo1vvye9uaufwfzk8gkcwd45xqe0ey4puvzy07js9,1,0,28303076034152371767,,
osmo1vxk2869ggxnr364l5lhm2dfdazqfzx0zxn37ld,1,0,43814353370133,,
osmo1vxvqd5vxdkskz3zs27chh7t3rqse85frkxvnd9,1,0,33248632395562859800,,
osmo1w2u6xd2unypry8vkkftxvfel9leq0vvaqtu3xu,1,0,1327115782201461,,
osmo1w60t5w7tkqls3zcwx2kw24478pjf90m3xqjya6,1,719182916270433489,142261959979001872559,,
osmo1w7l9plltxwgam205j8ktvz7xgd0zxpc3zk9chq,1,0,5558405723484,,
osmo1w7u4dxup8krgudm5mx35eehr88m5czm6kh6vts,1,0,81414988882593,,
osmo1wd486z6rw7dj9c4sc99wnpg0zhyua9y6pdr6tw,1,0,231392235245391,,
osmo1wh0ch7eefffw9p8v6ct39esn9cc9vaew9evj4n,1,0,74117055970936413478,,
osmo1wkr4f2w6dyv7u608a8zecdvuj39h266py9nsvn,1,,,,"157ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1228uosmo"
osmo1x4uf9kwhn7qk9yseq8cln8s7nz80dft2uckkc9,1,0,10762212171839101160,,
osmo1x6ekwewlfpfvn5hmnezs6kxjutqkuandc5vv5a,1,0,242401138395956929906,,
osmo1x6tw4glku3akevllsayxu4r4qeu9utcpun8xuc,1,0,4932857779180,,
osmo1x79zsqpfp8p9pxj87zydaep36xa8wpfsnwnqj9,1,0,7428156351520412,,
osmo1xdu8wqnsv458vr8z77g99rv46djdn9adhfglr2,1,0,9430633757849197091,,
osmo1xezn7jjvdrtpjafy9cwp7th4j6duaqu2utcelz,1,,,,"45ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,351uosmo"
osmo1xmrctxvjv5nfk5n7vl4jlghgve8us0quhydnh6,1,,,,"3ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,25uosmo"
osmo1xp0ytkpfuetafwf7x2xptu8ket4n637wwxj3nt,1,1205941477705116647969,,,
osmo1xple9fv3yze6hrjdcwa4n87llrfxg7etsrzu4p,1,0,1420819176358709531,,
osmo1xv0rcq0kqtlxq9r7h97yvf7zqcfh3ukeqgm5er,1,0,15560164374703399556,,
osmo1xv6t5tqgglgwd0ngysm2h0qhkjs77euuprc6pc,1,0,6868836687739823024,,
osmo1xvjpeasu2425tqdff7z2fljjzam8nvfytynvp0,1,0,17843848856114,,
osmo1xx29tj8f2vjkxec4jwzjkw75ttx4n2aey59wnv,1,0,76061547844874,,
osmo1xxjpyck6ad4q8c58qm0alxa9kedhtgp4wxs828,1,0,1894399926338858,,
osmo1y2tavpz2seuvrww0a5qzlf8gckamfyhkrzpmyd,1,0,623800369939186,,
osmo1y76k2egpryndqm8vrstmfjlx0ue3hc00e082td,1,,,,"11113ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,86381uosmo"
osmo1yd7jeujz5l0j0c9lkawyuu24fs665lwh3pmyrj,1,0,1330393327132045,,
osmo1yegtffppueprfecl0ym5qnl5p3saee59tpdauu,1,0,52612810984761721166,,
osmo1ygph68pmxwupwjpddhmav33qnrmvze4sfqk2aq,1,,,,"188ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1468uosmo"
osmo1yhargpw9m83g539dkxt47d54u4pcfdkd45fzwu,1,,,,"156ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1225uosmo"
osmo1yj20gu7yr9nhlq3xrg7lseuzpxnlj9qq632rxs,1,0,184898390634470,,
osmo1yjm69g3d8alpf70rm605e4m9me8yd6vtym5x0r,1,0,292607402915739122353,,
osmo1ykazj74lxsvsclswgss7p0a07ksvauqslzfl4n,1,7854088500467,,,
osmo1ykdvmalrgcr37cvhp9505wz8p70x0cpv7k6rvd,1,0,8409272297418748303,,
osmo1yl6x3ckp6jd55d4944gu7wup3aqa6axa7s4qar,1,0,108475410055639,,
osmo1yvuaf2fnp7pv8u8m40xjlzfwgylj3ljs4clr86,1,0,875397255679682224,,
osmo1ywgp5ar9w6gfny8vzx8gxsgtuc3zu0kq5yacxe,1,,,,"697ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5423uosmo"
osmo1ywpxvuhwyytjuuyn40rnwxlg8qw2cgtmqs7r54,1,0,36920960610181267099,,
osmo1z0xst4xz9uqerjzafd5pf3yufn50lnhklc7vxh,1,0,151263162957722,,
osmo1z4v55tku262akr660zv0s7e6f4hghya5c2rcla,1,,,,"1060ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,8273uosmo"
osmo1z8g0qkrl6ejvzz5ndjy7h6f4rh9kcg6zhlstpv,1,0,3374517301577105,,
osmo1za2zsg54554pvtpvxl0nz5uztnmhfncu5vtfrv,1,0,,,
osmo1zfqqaya77t5x8xqvv9ap5htg6xfkx6sukm720s,1,0,81921155224989,,
osmo1zg453l326xgrk5nm2prru4teqkym8zc9pe5r0z,1,0,383977254385706,,
osmo1zhfthf240z39l996tfshtycy6xe4tqafknnr6l,1,0,26547535176699558144,,
osmo1zjvmzhmwgc33whmraf0matar8z97tc79tqm4tc,1,0,2370833453818,,
osmo1zjywz8rhqqpct0ulgn45cqhv2s4ty92pz8vk6a,1,0,4608359871183263,,
osmo1ztzdqy6775dhf3azgfjrhrjct9np5pnly35y9p,1,0,11736877420176758048,,
osmo1zzff42ula9c53v798hj6eu0e9s8y8rdgtuftcw,1,0,2855332402534269523,,
osmo175fm40ejc9svlampmjee3ee3wzn6qj55nvl7rv,2,1,476761569444758049387,,
osmo18uekcazhharfnl27e67jw82xzt0thqm02vfxch,2,0,4583280504665440,,
osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,2,0,3273758721015089049764,,
osmo1elcpqhr4t53fkg4ae6r7g8c84f54rgd5tzjxj9,2,-4522294910652,,,
osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,2,0,,"71499uion,14409045uosmo",
osmo1jh0urskmdrrhfgm53d0ddnd506stu63w95d3l6,2,1095276462121,3285601066902183350799384,,
osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,2,0,5288671209494434,,
osmo1lytkaq224pneqhqj5em70tkldrz76st8grxa5j,2,,,,"54uion,10906uosmo"
osmo1pkp8xhsw4yl3mcecurv386jw4j2y776wqn05dq,2,0,35282792901939,,
osmo1u7ecwlufuledfdvwdzf4zvrw2nqe5rzu36wtnv,2,0,10903732358330833666847,,
osmo1xtd34td9tjjz48rrgqa6465e77yam9dz4n74l8,2,0,2501815818581715,,
osmo10e9hcl2lmnyphehj7klewlqn4ap9x84gv8n4kg,3,0,16889921467058673287,,
osmo10nydjwqr094xpw6uyms55drc9g638d9w7qlktd,3,0,9730071902166,,
osmo10wu2vcpe7nven4udxvmwn3pz5cl4c9hr4mcd96,3,0,254328678813880,,
osmo1255kd9glzk68ltavvya72m9fz03wte5pmklwa8,3,0,6453864469311637,,
osmo127cz3qd25qefq2d3l8zdl9xqzatskjcq4n5eg2,3,0,,,
osmo127xw3zd8uspq0nq0n6vfapk53tgkaxn8q293w8,3,0,160459419866023856,,
osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,3,0,211054088703339540,,
osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,3,0,11312771745430696,,
osmo13uscwym07zp2vtcuv62hwvuffxe6nxu5mw8e92,3,0,1128794322136186293,,
osmo148y8u0ejvh8psvg83rgt2w5sa6d5t5tlhwkm09,3,0,1862129590068263622,,
osmo15d7f568trny6rs7w4vrkr5u6ytpcgc5w5d4dk0,3,0,87010221339093083162,,
osmo16c53zl78wj6srl7whtnvky505hk3748djskev7,3,0,449600718251731915,,
osmo16ev8y8nztpwu4ju9xer0dydfhtl3ywue6c4r09,3,1275504,895955713420783879753,,
osmo16lln26dtpdd0dyp4g76jaqgde5wc5mc8e2cvy3,3,,,,"1192ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,365uosmo"
osmo16per8t6tqsz6hqd23ff0vpu989e0xmhykwr822,3,0,29485961106005371562,,
osmo16zmhn7zw4y80elc5lw3lwdkzkmvf86ff34pgut,3,0,197311283043911814,,
osmo1722nsax8drv4sgraqyn3lhat2uqa8s49wcz88n,3,0,56252320983427896,,
osmo17fzx4rvw04586s8f2c2vv53pe3yypu0cx4y3tw,3,0,105672246,,
osmo18uekcazhharfnl27e67jw82xzt0thqm02vfxch,3,0,95281011281572509557,,
osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,3,0,74820777530000526506,,
osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,3,0,15404951184913601535,,
osmo1d52w5wle9670pe52vnavlva0ntvx2y7eplcvzu,3,0,216199437397199,,
osmo1dm7xjrlmlzj6cv4gey2dax2jf6hatex8k385xq,3,0,32540755019768176119,,
osmo1dpulc3h32409jneelqmqjj5j4eyqf5svku3tcv,3,0,527960171762,,
osmo1dvslrm9zzkdn6cgn4dyve0vfgent2v5ujn3sd9,3,0,3389882939434457,,
osmo1dxh7d7fuvjy43e0557mx6wwe4luyc0s2z0jfec,3,0,12802898443414,,
osmo1ed7an6qatn7kc2a0huh7w8vgl2ycdn4jmax4re,3,0,606462452119611413,,
osmo1elcpqhr4t53fkg4ae6r7g8c84f54rgd5tzjxj9,3,0,29753937151098522296,,
osmo1eyskfudz98a3nazsry37jcp75fd6xzkwwccw6g,3,0,376093826057882,,
osmo1f0ve4ywdf6jurmkr5zhy47pggrznjmea4vp38z,3,0,28124365405463171145,,
osmo1f6d9m3kphpmha7nzrda6496amqt2cs3wm8d8zf,3,0,798826453983721195,,
osmo1ghru4ezs94ngdgd9ragkkczeaktcwf95czlslg,3,0,11632683143197,,
osmo1ghswzufx33u93c0mx9pzey5q22fz9x783wp5dp,3,0,285941342807312455099,,
osmo1hn50q5ydexgtpuvp2hr7ruh89muxv2txqkhqmv,3,0,220007205680541234981,,
osmo1jh8dac9hehaz7eud4qhcwf98ddleqhsn4vm5tr,3,0,5875733573963507395,,
osmo1jqm04jm7mm7nmdacnraf353dqgcrf3qew2zsfa,3,0,5511067627585252,,
osmo1k56k6x5t26d2zaykcmzygrqam953v8r6fm4hg8,3,0,720290879205177,,
osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,3,0,13213454163874207192,,
osmo1l9kkgr3k3hd4q72ea8rj699td689kfs3pvzu7h,3,0,4899147397583470430,,
osmo1lqye6dr8yya4rzlzwp5gl2snwcaqaf30hx780t,3,0,7695401229819,,
osmo1lz6h20wqgzv64qd5dkm5c8gmv777dz5tuecp62,3,0,2995984116501061,,
osmo1m5dqk7ezs8dg7zw50k03k7suwn329nehddn8gp,3,0,4506112812438838604,,
osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,3,0,2133192219968369,,
osmo1n85ch8smzl46dq58lcqcydpfykl4ymen64ejxc,3,0,24788848319746435283,,
osmo1n8j9xve22sh5arf2kfdtdde46udztadalmr7c2,3,0,24918534408482638549,,
osmo1njxc26m647qh6f7d7f07m9pxrrhrjg8qc3mfcw,3,0,,,
osmo1nx3chh7ju3l28w8nsu2wpf3hhqfkg7lkqnhzn9,3,0,105672231,,
osmo1p9cwep024hq2r99ek6tukfs7l7kw2spcx4c54v,3,0,22065311722064,,
osmo1pkp8xhsw4yl3mcecurv386jw4j2y776wqn05dq,3,0,81800754759467222,,
osmo1q20t5l6pz3wzjznwq2m4wd827yhr2nrq5c36rt,3,0,307166936039501246,,
